,id,d115DocumentBoostValue,faqUpdateTimestamp,faqSourceUrl,faqSourceName,faqQuestion,faqAll,faqQuestionMain,faqName,faqLabels,faqTopics,faqAnswers,_version_
47,47,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_27,"Berlin, Senatsverwaltung für Kultur und Europa","kann ich honorare für bisher erbrachte leistungen (z.b. grafiker/öa) auszahlen, auch wenn noch nicht sicher ist, ob sich das projekt überhaupt abschließen lässt/ ob der nachholtermin stattfinden wird?","['kann ich honorare für bisher erbrachte leistungen (z.b. grafiker/öa) auszahlen, auch wenn noch nicht sicher ist, ob sich das projekt überhaupt abschließen lässt/ ob der nachholtermin stattfinden wird?', 'Der Zeitpunkt und die Höhe der Zahlung von Honoraren richtet sich grundsätzlich nach dem was vertraglich vereinbart ist. Sollte ein Projekt aufgrund von COVID-19 abgesagt werden, sind bereits entstandene Kosten zuwendungsfähig (siehe Frage zu  Absage eines Projekts ).']","Kann ich Honorare für bisher erbrachte Leistungen (z.B. Grafiker/ÖA) auszahlen, auch wenn noch nicht sicher ist, ob sich das Projekt überhaupt abschließen lässt/ ob der Nachholtermin stattfinden wird?",intent.CORONA.faq.bb10_kul_45.29089949600756,['CORONA'],['CORONA'],"['Der Zeitpunkt und die Höhe der Zahlung von Honoraren richtet sich grundsätzlich nach dem was vertraglich vereinbart ist. Sollte ein Projekt aufgrund von COVID-19 abgesagt werden, sind bereits entstandene Kosten zuwendungsfähig (siehe Frage zu  Absage eines Projekts ).']",1734524673927938048
48,48,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_130,Der Regierende Bürgermeister von Berlin - Senatskanzlei,welche körpernahen dienstleistungen kann ich in anspruch nehmen?,"['welche körpernahen dienstleistungen kann ich in anspruch nehmen?', 'Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios, Sonnenstudios und weitere Betriebe im Bereich der Körperpflege dürfen ohne Beschränkungen öffnen. Mitunter legen Verantwortliche jedoch fest, dass in ihren Betrieben eine Maskenpflicht oder anderweitige Auflagen einzuhalten sind. Bitte informieren Sie sich vorab, welche Regelungen im Detail gelten.']",Welche körpernahen Dienstleistungen kann ich in Anspruch nehmen?,intent.CORONA.faq.bb.189840122930769,['CORONA'],['CORONA'],"['Friseure, Kosmetikstudios, Massagepraxen, Tattoo-Studios, Sonnenstudios und weitere Betriebe im Bereich der Körperpflege dürfen ohne Beschränkungen öffnen. Mitunter legen Verantwortliche jedoch fest, dass in ihren Betrieben eine Maskenpflicht oder anderweitige Auflagen einzuhalten sind. Bitte informieren Sie sich vorab, welche Regelungen im Detail gelten.']",1734524673928986624
49,49,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_37,"Berlin, Senatsverwaltung für Kultur und Europa","können stipendien, deren durchführungszeitraum erst später im jahr beginnt, vorgezogen werden? und kann die auszahlung der mittel dann zeitnah erfolgen?","['können stipendien, deren durchführungszeitraum erst später im jahr beginnt, vorgezogen werden? und kann die auszahlung der mittel dann zeitnah erfolgen?', 'Dies ist unter Umständen möglich. Falls in Ihrem Stipendienprogramm diese Möglichkeit eingeführt wird, werden Sie darüber unaufgefordert informiert.']","Können Stipendien, deren Durchführungszeitraum erst später im Jahr beginnt, vorgezogen werden? Und kann die Auszahlung der Mittel dann zeitnah erfolgen?",intent.CORONA.faq.bb10_kul_45.838961326863658,['CORONA'],['CORONA'],"['Dies ist unter Umständen möglich. Falls in Ihrem Stipendienprogramm diese Möglichkeit eingeführt wird, werden Sie darüber unaufgefordert informiert.']",1734524673930035200
50,50,1.0,02.06.2022 12:07,https://www.berlin.de/sen/arbeit/corona/#headline_1_26,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",ich stehe in einem arbeits- oder ausbildungsverhältnis und bin schwanger. muss ich während der covid-19-pandemie zur arbeit gehen?,"['ich stehe in einem arbeits- oder ausbildungsverhältnis und bin schwanger. muss ich während der covid-19-pandemie zur arbeit gehen?', 'Die Arbeitgeberin/der Arbeitsgeber darf Sie in Zeiten sozialer Kontaktbeschränkungen als Schwangere oder Stillende nicht mit Tätigkeiten beschäftigen, bei denen Sie einem erhöhten Infektionsrisiko ausgesetzt sind.         Daher müssen Möglichkeiten zur Umgestaltung der Arbeitsbedingungen oder der Einsatz an einem anderen Arbeitsplatz geprüft werden. Sie dürfen aber nicht von sich aus zu Hause bleiben. Sie können von zu Hause arbeiten, wenn der Arbeitsgeber damit einverstanden ist. Entsprechende Regelungen des Infektionsschutzes gelten auch für die Teilnahme an Ausbildungsveranstaltungen sowie an Prüfungen.']",Ich stehe in einem Arbeits- oder Ausbildungsverhältnis und bin schwanger. Muss ich während der Covid-19-Pandemie zur Arbeit gehen?,intent.CORONA.faq.bb37__ias__arbeit.282048920457199,['CORONA'],['CORONA'],"['Die Arbeitgeberin/der Arbeitsgeber darf Sie in Zeiten sozialer Kontaktbeschränkungen als Schwangere oder Stillende nicht mit Tätigkeiten beschäftigen, bei denen Sie einem erhöhten Infektionsrisiko ausgesetzt sind.         Daher müssen Möglichkeiten zur Umgestaltung der Arbeitsbedingungen oder der Einsatz an einem anderen Arbeitsplatz geprüft werden. Sie dürfen aber nicht von sich aus zu Hause bleiben. Sie können von zu Hause arbeiten, wenn der Arbeitsgeber damit einverstanden ist. Entsprechende Regelungen des Infektionsschutzes gelten auch für die Teilnahme an Ausbildungsveranstaltungen sowie an Prüfungen.']",1734524673931083776
51,51,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_175,Der Regierende Bürgermeister von Berlin - Senatskanzlei,was sind coronavirus-mutationen?,"['was sind coronavirus-mutationen?', 'Mutationen sind Veränderungen des Genmaterials des Coronavirus. Sie sind ein ganz natürlicher und häufiger Vorgang, der ständig bei der Virus-Vermehrung auftritt. Mit der Zeit sind daher viele verschiedene Varianten des Virus entstanden. Virusmutationen können dann gefährlich werden, wenn sie folgende Auswirkungen haben:   schwerere Krankheitsverläufe nach einer Virus-Infektion, höhere Übertragbarkeit, d.h. leichtere Verbreitung des Virus, eingeschränkte Immunantwort, d.h. größere Wahrscheinlichkeit einer Neuinfektion nach bereits überstandener Infektion oder nach einer Impfung.  Weitere Informationen und Empfehlungen zu den neuen SARS-CoV-2-Virusvarianten finden Sie auf der Seite des Robert Koch-Instituts.']",Was sind Coronavirus-Mutationen?,intent.CORONA.faq.bb.553202733917020,['CORONA'],['CORONA'],"['Mutationen sind Veränderungen des Genmaterials des Coronavirus. Sie sind ein ganz natürlicher und häufiger Vorgang, der ständig bei der Virus-Vermehrung auftritt. Mit der Zeit sind daher viele verschiedene Varianten des Virus entstanden. Virusmutationen können dann gefährlich werden, wenn sie folgende Auswirkungen haben:   schwerere Krankheitsverläufe nach einer Virus-Infektion, höhere Übertragbarkeit, d.h. leichtere Verbreitung des Virus, eingeschränkte Immunantwort, d.h. größere Wahrscheinlichkeit einer Neuinfektion nach bereits überstandener Infektion oder nach einer Impfung.  Weitere Informationen und Empfehlungen zu den neuen SARS-CoV-2-Virusvarianten finden Sie auf der Seite des Robert Koch-Instituts.']",1734524673932132352
52,52,1.0,02.06.2022 12:07,https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/artikel.911946.php#accordion_faq_1_31,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",die frist für die vorstellung meiner fahrzeuge läuft demnächst ab. kann ich eine verlängerung der vorstellfrist erhalten?,"['die frist für die vorstellung meiner fahrzeuge läuft demnächst ab. kann ich eine verlängerung der vorstellfrist erhalten?', ""Ja. Es wird darum gebeten, einen formlosen Antrag per Kontaktformular unter der Adresse  <a href=https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php</a>  mit Angabe einer Begründung für die Verlängerung zu senden.   Die Genehmigungsbehörde prüft Ihr Anliegen und nimmt mit Ihnen Kontakt auf.""]",Die Frist für die Vorstellung meiner Fahrzeuge läuft demnächst ab. Kann ich eine Verlängerung der Vorstellfrist erhalten?,intent.CORONA.faq.bb21_labo_mobilitaet_946.774402075368157,['CORONA'],['CORONA'],"[""Ja. Es wird darum gebeten, einen formlosen Antrag per Kontaktformular unter der Adresse  <a href=https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php target=_blank data-type=follow class='click text-link extern'>https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/formular.1083171.php</a>  mit Angabe einer Begründung für die Verlängerung zu senden.   Die Genehmigungsbehörde prüft Ihr Anliegen und nimmt mit Ihnen Kontakt auf.""]",1734524673933180928
53,53,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_5,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales","wer hilft mir bei sorgen, ängsten und einsamkeit?","['wer hilft mir bei sorgen, ängsten und einsamkeit?', 'Wenn Sie sich einsam fühlen oder nicht mehr wissen, wie Sie mit der aktuellen Situation umgehen sollen, finden Sie bei den folgenden Anbietern ein offenes Ohr:    Corona-Seelsorgetelefon: (030) 403 665 885      Muslimisches Seelsorge-Telefon: (030) 443 509 821      Malteser  Redezeit : (030) 348 003 269      Russischsprachige Telefon-Seelsorge: (030) 440 308 454      Offenes Ohr (Sorgentelefon) der Berliner Stadtteilzentren:       Webseite des Sorgentelefons der Berliner Stadtteilzentren  Angebote für Seniorinnen und Senioren:    Silbernetz   Gemeinsam gegen Einsamkeit im Alter: 0800 470 80 90      Ehrenamtliche Besuchsdienste (Angebotsumstellung auf telefonische Betreuung):       Webseite der ehrenamtlichen Besuchsdienste']","Wer hilft mir bei Sorgen, Ängsten und Einsamkeit?",intent.CORONA.faq.bb20_senias_corona.600751049023015,['CORONA'],['CORONA'],"['Wenn Sie sich einsam fühlen oder nicht mehr wissen, wie Sie mit der aktuellen Situation umgehen sollen, finden Sie bei den folgenden Anbietern ein offenes Ohr:    Corona-Seelsorgetelefon: (030) 403 665 885      Muslimisches Seelsorge-Telefon: (030) 443 509 821      Malteser  Redezeit : (030) 348 003 269      Russischsprachige Telefon-Seelsorge: (030) 440 308 454      Offenes Ohr (Sorgentelefon) der Berliner Stadtteilzentren:       Webseite des Sorgentelefons der Berliner Stadtteilzentren  Angebote für Seniorinnen und Senioren:    Silbernetz   Gemeinsam gegen Einsamkeit im Alter: 0800 470 80 90      Ehrenamtliche Besuchsdienste (Angebotsumstellung auf telefonische Betreuung):       Webseite der ehrenamtlichen Besuchsdienste']",1734524673934229504
54,54,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915250.php#headline_1_10,"Berlin, Senatsverwaltung für Kultur und Europa","ich habe ideen/suche nach ideen, die die bewältigung der corona-krise in berlin unterstützen können. wohin kann ich mich wenden?","['ich habe ideen/suche nach ideen, die die bewältigung der corona-krise in berlin unterstützen können. wohin kann ich mich wenden?', 'Das CityLab der Technologiestiftung Berlin hat unter Hack the crisis hat eine Projektplattform eröffnet, um diesbezüglich interdisziplinär Ideen zu sammeln und Informationen weiterzugeben.']","Ich habe Ideen/suche nach Ideen, die die Bewältigung der Corona-Krise in Berlin unterstützen können. Wohin kann ich mich wenden?",intent.CORONA.faq.bb09-kult50.844910679074204,['CORONA'],['CORONA'],"['Das CityLab der Technologiestiftung Berlin hat unter Hack the crisis hat eine Projektplattform eröffnet, um diesbezüglich interdisziplinär Ideen zu sammeln und Informationen weiterzugeben.']",1734524673935278080
55,55,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_28,"Berlin, Senatsverwaltung für Kultur und Europa","ich hatte ursprünglich mehrere veranstaltungen geplant, nun gibt es aber nur einen live-stream. kann ich den auftretenden/beteiligten künstler*innen trotzdem die kompletten honorare auszahlen?","['ich hatte ursprünglich mehrere veranstaltungen geplant, nun gibt es aber nur einen live-stream. kann ich den auftretenden/beteiligten künstler*innen trotzdem die kompletten honorare auszahlen?', 'Ja, wenn die Honorare nicht an Präsentationsformen gebunden sind und dies so vertraglich geregelt ist. Wenn die Leistung/Werk unabhängig von der Präsentationsform erbracht wurde, können Honorare in voller Höhe ausgezahlt werden.']","Ich hatte ursprünglich mehrere Veranstaltungen geplant, nun gibt es aber nur einen live-stream. Kann ich den auftretenden/beteiligten Künstler*innen trotzdem die kompletten Honorare auszahlen?",intent.CORONA.faq.bb10_kul_45.233358026007613,['CORONA'],['CORONA'],"['Ja, wenn die Honorare nicht an Präsentationsformen gebunden sind und dies so vertraglich geregelt ist. Wenn die Leistung/Werk unabhängig von der Präsentationsform erbracht wurde, können Honorare in voller Höhe ausgezahlt werden.']",1734524673936326656
56,56,1.0,02.06.2022 12:07,https://www.berlin.de/sen/kulteu/aktuelles/corona/artikel.915045.php#headline_1_34,"Berlin, Senatsverwaltung für Kultur und Europa",gilt weiterhin die 2-monatsfrist zur verausgabung von mitteln?,"['gilt weiterhin die 2-monatsfrist zur verausgabung von mitteln?', 'Sofern bereits ausgereichte Mittel nicht binnen 2 Monaten verbraucht werden konnten, rufen Sie bitte in der Bewilligungsstelle an. Dort wird mitgeteilt, wie zu verfahren ist.']",Gilt weiterhin die 2-Monatsfrist zur Verausgabung von Mitteln?,intent.CORONA.faq.bb10_kul_45.656799762961641,['CORONA'],['CORONA'],"['Sofern bereits ausgereichte Mittel nicht binnen 2 Monaten verbraucht werden konnten, rufen Sie bitte in der Bewilligungsstelle an. Dort wird mitgeteilt, wie zu verfahren ist.']",1734524673937375232
57,57,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/jugend-und-familie/index.php#accordion_faq_1_13,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",mehr infos für familien,"['mehr infos für familien', 'Informationen rund um die Familie finden Sie auf den Seiten des Berliner Familienportals, beispielsweise zu den Angeboten der Berliner Familienservicebüros  (Stand: 14. September 2021)']",Mehr Infos für Familien,intent.CORONA.faq.bb34_bjf_jugendfamilieAllg.896755467992821,['CORONA'],['CORONA'],"['Informationen rund um die Familie finden Sie auf den Seiten des Berliner Familienportals, beispielsweise zu den Angeboten der Berliner Familienservicebüros  (Stand: 14. September 2021)']",1734524673938423808
58,58,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_251,Der Regierende Bürgermeister von Berlin - Senatskanzlei,gibt es kontaktbeschränkungen bei privaten treffen?,"['gibt es kontaktbeschränkungen bei privaten treffen?', 'Nein. Derzeit gibt es keine Personenobergrenzen oder anderweitige coronabedingte Beschränkungen bei privaten Treffen.']",Gibt es Kontaktbeschränkungen bei privaten Treffen?,intent.CORONA.faq.bb.256733319441785,['CORONA'],['CORONA'],['Nein. Derzeit gibt es keine Personenobergrenzen oder anderweitige coronabedingte Beschränkungen bei privaten Treffen.'],1734524673938423809
59,59,1.0,02.06.2022 12:07,https://www.berlin.de/sen/bjf/corona/jugend-und-familie/index.php#accordion_faq_1_23,"Berlin, Senatsverwaltung für Bildung, Jugend und Familie",wildwasser e.v. arbeitsgemeinschaft gegen sexuellen missbrauch an mädchen,"['wildwasser e.v. arbeitsgemeinschaft gegen sexuellen missbrauch an mädchen', ""Mädchen und jungen Frauen bis 27 Jahren, die von sexualisierter Gewalt betroffen sind, sowie Angehörigen und Bezugspersonen bietet Wildwasser e.V. Beratung und Unterstützung an. Auch bei einem vermuteten Verdacht des sexuellen Missbrauchs kann man sich an die Beratungsstellen wenden.  Beratung findet derzeit vorrangig telefonisch oder über eine gesicherte Online-Plattform statt. Im Einzelfall werden auch unter Einhaltung von Sicherheitsmaßnahmen persönliche Beratungen durchgeführt.   Die telefonische Erreichbarkeit:  Mädchen*beratungsstelle Wriezener Straße: +49 30 48628222  Mo   Do 10:00 bis 16 Uhr,  Freitag 10:00 Uhr bis 13 Uhr   Mädchen*beratungsstelle Dircksenstraße: +49 30 2824427  Mo und Di 10-13 Uhr, Donnerstag 13-16 Uhr Die Möglichkeit der Online-Beratung besteht unter:    <a href=https://wildwasser-berlin.beranet.info target=_blank data-type=follow class='click text-link extern'>https://wildwasser-berlin.beranet.info</a>     <a href=https://www.wildwasser-berlin.de target=_blank data-type=follow class='click text-link extern'>https://www.wildwasser-berlin.de</a>""]",Wildwasser e.V. Arbeitsgemeinschaft gegen sexuellen Missbrauch an Mädchen,intent.CORONA.faq.bb34_bjf_jugendfamilieAllg.666583671633905,['CORONA'],['CORONA'],"[""Mädchen und jungen Frauen bis 27 Jahren, die von sexualisierter Gewalt betroffen sind, sowie Angehörigen und Bezugspersonen bietet Wildwasser e.V. Beratung und Unterstützung an. Auch bei einem vermuteten Verdacht des sexuellen Missbrauchs kann man sich an die Beratungsstellen wenden.  Beratung findet derzeit vorrangig telefonisch oder über eine gesicherte Online-Plattform statt. Im Einzelfall werden auch unter Einhaltung von Sicherheitsmaßnahmen persönliche Beratungen durchgeführt.   Die telefonische Erreichbarkeit:  Mädchen*beratungsstelle Wriezener Straße: +49 30 48628222  Mo   Do 10:00 bis 16 Uhr,  Freitag 10:00 Uhr bis 13 Uhr   Mädchen*beratungsstelle Dircksenstraße: +49 30 2824427  Mo und Di 10-13 Uhr, Donnerstag 13-16 Uhr Die Möglichkeit der Online-Beratung besteht unter:    <a href=https://wildwasser-berlin.beranet.info target=_blank data-type=follow class='click text-link extern'>https://wildwasser-berlin.beranet.info</a>     <a href=https://www.wildwasser-berlin.de target=_blank data-type=follow class='click text-link extern'>https://www.wildwasser-berlin.de</a>""]",1734524673939472384
